accession	TF	annotationSource	description	#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species
ENCFF034QKH	CG17802	directAnnotation	gene is directly annotated	ENCFF034QKH	ENCFF034QKH	ENCFF034QKH	chip	2.0	CG17802	0	None	None	1	None	None
ENCFF208RYT	CG17802	directAnnotation	gene is directly annotated	ENCFF208RYT	ENCFF208RYT	ENCFF208RYT	chip	2.0	CG17802	0	None	None	1	None	None
ENCFF654ZND	CG17802	directAnnotation	gene is directly annotated	ENCFF654ZND	ENCFF654ZND	ENCFF654ZND	chip	2.0	CG17802	0	None	None	1	None	None
ENCFF063DDF	Fer2	directAnnotation	gene is directly annotated	ENCFF063DDF	ENCFF063DDF	ENCFF063DDF	chip	2.0	Fer2	0	None	None	1	None	None
ENCFF930FQI	Fer2	directAnnotation	gene is directly annotated	ENCFF930FQI	ENCFF930FQI	ENCFF930FQI	chip	2.0	Fer2	0	None	None	1	None	None
ENCFF771QTJ	Fer2	directAnnotation	gene is directly annotated	ENCFF771QTJ	ENCFF771QTJ	ENCFF771QTJ	chip	2.0	Fer2	0	None	None	1	None	None
ENCFF435SBW	Chrac-16	directAnnotation	gene is directly annotated	ENCFF435SBW	ENCFF435SBW	ENCFF435SBW	chip	2.0	Chrac-16	0	None	None	1	None	None
ENCFF831AFH	Chrac-16	directAnnotation	gene is directly annotated	ENCFF831AFH	ENCFF831AFH	ENCFF831AFH	chip	2.0	Chrac-16	0	None	None	1	None	None
ENCFF549WXZ	Chrac-16	directAnnotation	gene is directly annotated	ENCFF549WXZ	ENCFF549WXZ	ENCFF549WXZ	chip	2.0	Chrac-16	0	None	None	1	None	None
ENCFF702GCV	Chrac-16	directAnnotation	gene is directly annotated	ENCFF702GCV	ENCFF702GCV	ENCFF702GCV	chip	2.0	Chrac-16	0	None	None	1	None	None
ENCFF938AZT	CG34367	directAnnotation	gene is directly annotated	ENCFF938AZT	ENCFF938AZT	ENCFF938AZT	chip	2.0	CG34367	0	None	None	1	None	None
ENCFF771LXU	CG34367	directAnnotation	gene is directly annotated	ENCFF771LXU	ENCFF771LXU	ENCFF771LXU	chip	2.0	CG34367	0	None	None	1	None	None
ENCFF286AKT	CG34367	directAnnotation	gene is directly annotated	ENCFF286AKT	ENCFF286AKT	ENCFF286AKT	chip	2.0	CG34367	0	None	None	1	None	None
ENCFF040YUO	psq	directAnnotation	gene is directly annotated	ENCFF040YUO	ENCFF040YUO	ENCFF040YUO	chip	2.0	psq	0	None	None	1	None	None
ENCFF553CHS	psq	directAnnotation	gene is directly annotated	ENCFF553CHS	ENCFF553CHS	ENCFF553CHS	chip	2.0	psq	0	None	None	1	None	None
ENCFF060NXX	psq	directAnnotation	gene is directly annotated	ENCFF060NXX	ENCFF060NXX	ENCFF060NXX	chip	2.0	psq	0	None	None	1	None	None
ENCFF240IHN	psq	directAnnotation	gene is directly annotated	ENCFF240IHN	ENCFF240IHN	ENCFF240IHN	chip	2.0	psq	0	None	None	1	None	None
ENCFF735OGK	Hr38	directAnnotation	gene is directly annotated	ENCFF735OGK	ENCFF735OGK	ENCFF735OGK	chip	2.0	Hr38	0	None	None	1	None	None
ENCFF857IDO	Hr38	directAnnotation	gene is directly annotated	ENCFF857IDO	ENCFF857IDO	ENCFF857IDO	chip	2.0	Hr38	0	None	None	1	None	None
ENCFF046VNI	Hr38	directAnnotation	gene is directly annotated	ENCFF046VNI	ENCFF046VNI	ENCFF046VNI	chip	2.0	Hr38	0	None	None	1	None	None
ENCFF776LOP	CG8089	directAnnotation	gene is directly annotated	ENCFF776LOP	ENCFF776LOP	ENCFF776LOP	chip	2.0	CG8089	0	None	None	1	None	None
ENCFF888HVP	CG8089	directAnnotation	gene is directly annotated	ENCFF888HVP	ENCFF888HVP	ENCFF888HVP	chip	2.0	CG8089	0	None	None	1	None	None
ENCFF471RXJ	CG8089	directAnnotation	gene is directly annotated	ENCFF471RXJ	ENCFF471RXJ	ENCFF471RXJ	chip	2.0	CG8089	0	None	None	1	None	None
ENCFF814KYX	CG8089	directAnnotation	gene is directly annotated	ENCFF814KYX	ENCFF814KYX	ENCFF814KYX	chip	2.0	CG8089	0	None	None	1	None	None
ENCFF387GGZ	Sp1	directAnnotation	gene is directly annotated	ENCFF387GGZ	ENCFF387GGZ	ENCFF387GGZ	chip	2.0	Sp1	0	None	None	1	None	None
ENCFF375SCN	Sp1	directAnnotation	gene is directly annotated	ENCFF375SCN	ENCFF375SCN	ENCFF375SCN	chip	2.0	Sp1	0	None	None	1	None	None
ENCFF489HMX	Sp1	directAnnotation	gene is directly annotated	ENCFF489HMX	ENCFF489HMX	ENCFF489HMX	chip	2.0	Sp1	0	None	None	1	None	None
ENCFF705TPT	Sp1	directAnnotation	gene is directly annotated	ENCFF705TPT	ENCFF705TPT	ENCFF705TPT	chip	2.0	Sp1	0	None	None	1	None	None
ENCFF172EHV	Xbp1	directAnnotation	gene is directly annotated	ENCFF172EHV	ENCFF172EHV	ENCFF172EHV	chip	2.0	Xbp1	0	None	None	1	None	None
ENCFF682TRZ	Xbp1	directAnnotation	gene is directly annotated	ENCFF682TRZ	ENCFF682TRZ	ENCFF682TRZ	chip	2.0	Xbp1	0	None	None	1	None	None
ENCFF857DNC	Xbp1	directAnnotation	gene is directly annotated	ENCFF857DNC	ENCFF857DNC	ENCFF857DNC	chip	2.0	Xbp1	0	None	None	1	None	None
ENCFF604OXI	Xbp1	directAnnotation	gene is directly annotated	ENCFF604OXI	ENCFF604OXI	ENCFF604OXI	chip	2.0	Xbp1	0	None	None	1	None	None
ENCFF447QQO	slp2	directAnnotation	gene is directly annotated	ENCFF447QQO	ENCFF447QQO	ENCFF447QQO	chip	2.0	slp2	0	None	None	1	None	None
ENCFF655YHP	slp2	directAnnotation	gene is directly annotated	ENCFF655YHP	ENCFF655YHP	ENCFF655YHP	chip	2.0	slp2	0	None	None	1	None	None
ENCFF383HLH	slp2	directAnnotation	gene is directly annotated	ENCFF383HLH	ENCFF383HLH	ENCFF383HLH	chip	2.0	slp2	0	None	None	1	None	None
ENCFF969JEG	tll	directAnnotation	gene is directly annotated	ENCFF969JEG	ENCFF969JEG	ENCFF969JEG	chip	2.0	tll	0	None	None	1	None	None
ENCFF452MTJ	tll	directAnnotation	gene is directly annotated	ENCFF452MTJ	ENCFF452MTJ	ENCFF452MTJ	chip	2.0	tll	0	None	None	1	None	None
ENCFF306FXX	tll	directAnnotation	gene is directly annotated	ENCFF306FXX	ENCFF306FXX	ENCFF306FXX	chip	2.0	tll	0	None	None	1	None	None
ENCFF811EKP	CG7839	directAnnotation	gene is directly annotated	ENCFF811EKP	ENCFF811EKP	ENCFF811EKP	chip	2.0	CG7839	0	None	None	1	None	None
ENCFF152SOD	CG7839	directAnnotation	gene is directly annotated	ENCFF152SOD	ENCFF152SOD	ENCFF152SOD	chip	2.0	CG7839	0	None	None	1	None	None
ENCFF265IBV	CG7839	directAnnotation	gene is directly annotated	ENCFF265IBV	ENCFF265IBV	ENCFF265IBV	chip	2.0	CG7839	0	None	None	1	None	None
ENCFF959VEY	CG7839	directAnnotation	gene is directly annotated	ENCFF959VEY	ENCFF959VEY	ENCFF959VEY	chip	2.0	CG7839	0	None	None	1	None	None
ENCFF559HDT	E(spl)mgamma-HLH	directAnnotation	gene is directly annotated	ENCFF559HDT	ENCFF559HDT	ENCFF559HDT	chip	2.0	E(spl)mgamma-HLH	0	None	None	1	None	None
ENCFF429TIL	E(spl)mgamma-HLH	directAnnotation	gene is directly annotated	ENCFF429TIL	ENCFF429TIL	ENCFF429TIL	chip	2.0	E(spl)mgamma-HLH	0	None	None	1	None	None
ENCFF730AZD	E(spl)mgamma-HLH	directAnnotation	gene is directly annotated	ENCFF730AZD	ENCFF730AZD	ENCFF730AZD	chip	2.0	E(spl)mgamma-HLH	0	None	None	1	None	None
ENCFF104DIZ	E(spl)mgamma-HLH	directAnnotation	gene is directly annotated	ENCFF104DIZ	ENCFF104DIZ	ENCFF104DIZ	chip	2.0	E(spl)mgamma-HLH	0	None	None	1	None	None
ENCFF020BPY	esn	directAnnotation	gene is directly annotated	ENCFF020BPY	ENCFF020BPY	ENCFF020BPY	chip	2.0	esn	0	None	None	1	None	None
ENCFF798ICR	esn	directAnnotation	gene is directly annotated	ENCFF798ICR	ENCFF798ICR	ENCFF798ICR	chip	2.0	esn	0	None	None	1	None	None
ENCFF221AST	esn	directAnnotation	gene is directly annotated	ENCFF221AST	ENCFF221AST	ENCFF221AST	chip	2.0	esn	0	None	None	1	None	None
ENCFF203NJM	CG8159	directAnnotation	gene is directly annotated	ENCFF203NJM	ENCFF203NJM	ENCFF203NJM	chip	2.0	CG8159	0	None	None	1	None	None
ENCFF016GDQ	CG8159	directAnnotation	gene is directly annotated	ENCFF016GDQ	ENCFF016GDQ	ENCFF016GDQ	chip	2.0	CG8159	0	None	None	1	None	None
ENCFF958OEV	CG8159	directAnnotation	gene is directly annotated	ENCFF958OEV	ENCFF958OEV	ENCFF958OEV	chip	2.0	CG8159	0	None	None	1	None	None
ENCFF862ZMS	CG8159	directAnnotation	gene is directly annotated	ENCFF862ZMS	ENCFF862ZMS	ENCFF862ZMS	chip	2.0	CG8159	0	None	None	1	None	None
ENCFF682MVE	Su(var)2-HP2	directAnnotation	gene is directly annotated	ENCFF682MVE	ENCFF682MVE	ENCFF682MVE	chip	2.0	Su(var)2-HP2	0	None	None	1	None	None
ENCFF464SCR	Su(var)2-HP2	directAnnotation	gene is directly annotated	ENCFF464SCR	ENCFF464SCR	ENCFF464SCR	chip	2.0	Su(var)2-HP2	0	None	None	1	None	None
ENCFF892FPF	Su(var)2-HP2	directAnnotation	gene is directly annotated	ENCFF892FPF	ENCFF892FPF	ENCFF892FPF	chip	2.0	Su(var)2-HP2	0	None	None	1	None	None
ENCFF430OCV	fd102C	directAnnotation	gene is directly annotated	ENCFF430OCV	ENCFF430OCV	ENCFF430OCV	chip	2.0	fd102C	0	None	None	1	None	None
ENCFF390FAL	fd102C	directAnnotation	gene is directly annotated	ENCFF390FAL	ENCFF390FAL	ENCFF390FAL	chip	2.0	fd102C	0	None	None	1	None	None
ENCFF252VYI	fd102C	directAnnotation	gene is directly annotated	ENCFF252VYI	ENCFF252VYI	ENCFF252VYI	chip	2.0	fd102C	0	None	None	1	None	None
ENCFF596AOT	CG7368	directAnnotation	gene is directly annotated	ENCFF596AOT	ENCFF596AOT	ENCFF596AOT	chip	2.0	CG7368	0	None	None	1	None	None
ENCFF128ZUI	CG7368	directAnnotation	gene is directly annotated	ENCFF128ZUI	ENCFF128ZUI	ENCFF128ZUI	chip	2.0	CG7368	0	None	None	1	None	None
ENCFF684VGF	CG7368	directAnnotation	gene is directly annotated	ENCFF684VGF	ENCFF684VGF	ENCFF684VGF	chip	2.0	CG7368	0	None	None	1	None	None
ENCFF701KII	CG7368	directAnnotation	gene is directly annotated	ENCFF701KII	ENCFF701KII	ENCFF701KII	chip	2.0	CG7368	0	None	None	1	None	None
ENCFF577XFO	CG8281	directAnnotation	gene is directly annotated	ENCFF577XFO	ENCFF577XFO	ENCFF577XFO	chip	2.0	CG8281	0	None	None	1	None	None
ENCFF083ZHC	CG8281	directAnnotation	gene is directly annotated	ENCFF083ZHC	ENCFF083ZHC	ENCFF083ZHC	chip	2.0	CG8281	0	None	None	1	None	None
ENCFF316OUM	CG8281	directAnnotation	gene is directly annotated	ENCFF316OUM	ENCFF316OUM	ENCFF316OUM	chip	2.0	CG8281	0	None	None	1	None	None
ENCFF148PAT	Sox102F	directAnnotation	gene is directly annotated	ENCFF148PAT	ENCFF148PAT	ENCFF148PAT	chip	2.0	Sox102F	0	None	None	1	None	None
ENCFF788JLG	Sox102F	directAnnotation	gene is directly annotated	ENCFF788JLG	ENCFF788JLG	ENCFF788JLG	chip	2.0	Sox102F	0	None	None	1	None	None
ENCFF767DXD	Sox102F	directAnnotation	gene is directly annotated	ENCFF767DXD	ENCFF767DXD	ENCFF767DXD	chip	2.0	Sox102F	0	None	None	1	None	None
ENCFF878UEY	CG15269	directAnnotation	gene is directly annotated	ENCFF878UEY	ENCFF878UEY	ENCFF878UEY	chip	2.0	CG15269	0	None	None	1	None	None
ENCFF344IXP	CG15269	directAnnotation	gene is directly annotated	ENCFF344IXP	ENCFF344IXP	ENCFF344IXP	chip	2.0	CG15269	0	None	None	1	None	None
ENCFF717IDN	CG15269	directAnnotation	gene is directly annotated	ENCFF717IDN	ENCFF717IDN	ENCFF717IDN	chip	2.0	CG15269	0	None	None	1	None	None
ENCFF990ADU	Med	directAnnotation	gene is directly annotated	ENCFF990ADU	ENCFF990ADU	ENCFF990ADU	chip	2.0	Med	0	None	None	1	None	None
ENCFF004QRX	Med	directAnnotation	gene is directly annotated	ENCFF004QRX	ENCFF004QRX	ENCFF004QRX	chip	2.0	Med	0	None	None	1	None	None
ENCFF305ZXU	Med	directAnnotation	gene is directly annotated	ENCFF305ZXU	ENCFF305ZXU	ENCFF305ZXU	chip	2.0	Med	0	None	None	1	None	None
ENCFF166KXV	bsh	directAnnotation	gene is directly annotated	ENCFF166KXV	ENCFF166KXV	ENCFF166KXV	chip	2.0	bsh	0	None	None	1	None	None
ENCFF648JOB	bsh	directAnnotation	gene is directly annotated	ENCFF648JOB	ENCFF648JOB	ENCFF648JOB	chip	2.0	bsh	0	None	None	1	None	None
ENCFF045PVK	bsh	directAnnotation	gene is directly annotated	ENCFF045PVK	ENCFF045PVK	ENCFF045PVK	chip	2.0	bsh	0	None	None	1	None	None
ENCFF707PCM	CG12155	directAnnotation	gene is directly annotated	ENCFF707PCM	ENCFF707PCM	ENCFF707PCM	chip	2.0	CG12155	0	None	None	1	None	None
ENCFF459OKE	CG12155	directAnnotation	gene is directly annotated	ENCFF459OKE	ENCFF459OKE	ENCFF459OKE	chip	2.0	CG12155	0	None	None	1	None	None
ENCFF735EPP	CG12155	directAnnotation	gene is directly annotated	ENCFF735EPP	ENCFF735EPP	ENCFF735EPP	chip	2.0	CG12155	0	None	None	1	None	None
ENCFF256JCE	CG12155	directAnnotation	gene is directly annotated	ENCFF256JCE	ENCFF256JCE	ENCFF256JCE	chip	2.0	CG12155	0	None	None	1	None	None
ENCFF710MOR	Su(var)3-7	directAnnotation	gene is directly annotated	ENCFF710MOR	ENCFF710MOR	ENCFF710MOR	chip	2.0	Su(var)3-7	0	None	None	1	None	None
ENCFF220QNU	Su(var)3-7	directAnnotation	gene is directly annotated	ENCFF220QNU	ENCFF220QNU	ENCFF220QNU	chip	2.0	Su(var)3-7	0	None	None	1	None	None
ENCFF175SLZ	Su(var)3-7	directAnnotation	gene is directly annotated	ENCFF175SLZ	ENCFF175SLZ	ENCFF175SLZ	chip	2.0	Su(var)3-7	0	None	None	1	None	None
ENCFF469QIG	Su(var)3-7	directAnnotation	gene is directly annotated	ENCFF469QIG	ENCFF469QIG	ENCFF469QIG	chip	2.0	Su(var)3-7	0	None	None	1	None	None
ENCFF447KKX	ey	directAnnotation	gene is directly annotated	ENCFF447KKX	ENCFF447KKX	ENCFF447KKX	chip	2.0	ey	0	None	None	1	None	None
ENCFF220UOQ	ey	directAnnotation	gene is directly annotated	ENCFF220UOQ	ENCFF220UOQ	ENCFF220UOQ	chip	2.0	ey	0	None	None	1	None	None
ENCFF483TBV	ey	directAnnotation	gene is directly annotated	ENCFF483TBV	ENCFF483TBV	ENCFF483TBV	chip	2.0	ey	0	None	None	1	None	None
ENCFF403SNL	CG12236	directAnnotation	gene is directly annotated	ENCFF403SNL	ENCFF403SNL	ENCFF403SNL	chip	2.0	CG12236	0	None	None	1	None	None
ENCFF905FOL	CG12236	directAnnotation	gene is directly annotated	ENCFF905FOL	ENCFF905FOL	ENCFF905FOL	chip	2.0	CG12236	0	None	None	1	None	None
ENCFF454GMI	CG12236	directAnnotation	gene is directly annotated	ENCFF454GMI	ENCFF454GMI	ENCFF454GMI	chip	2.0	CG12236	0	None	None	1	None	None
ENCFF343HNH	CG15514	directAnnotation	gene is directly annotated	ENCFF343HNH	ENCFF343HNH	ENCFF343HNH	chip	2.0	CG15514	0	None	None	1	None	None
ENCFF295UCT	CG15514	directAnnotation	gene is directly annotated	ENCFF295UCT	ENCFF295UCT	ENCFF295UCT	chip	2.0	CG15514	0	None	None	1	None	None
ENCFF868MOO	CG15514	directAnnotation	gene is directly annotated	ENCFF868MOO	ENCFF868MOO	ENCFF868MOO	chip	2.0	CG15514	0	None	None	1	None	None
ENCFF241TRN	CG15514	directAnnotation	gene is directly annotated	ENCFF241TRN	ENCFF241TRN	ENCFF241TRN	chip	2.0	CG15514	0	None	None	1	None	None
ENCFF761CCY	CG10431	directAnnotation	gene is directly annotated	ENCFF761CCY	ENCFF761CCY	ENCFF761CCY	chip	2.0	CG10431	0	None	None	1	None	None
ENCFF219BLH	CG10431	directAnnotation	gene is directly annotated	ENCFF219BLH	ENCFF219BLH	ENCFF219BLH	chip	2.0	CG10431	0	None	None	1	None	None
ENCFF168KBA	CG10431	directAnnotation	gene is directly annotated	ENCFF168KBA	ENCFF168KBA	ENCFF168KBA	chip	2.0	CG10431	0	None	None	1	None	None
ENCFF712MYI	CG10431	directAnnotation	gene is directly annotated	ENCFF712MYI	ENCFF712MYI	ENCFF712MYI	chip	2.0	CG10431	0	None	None	1	None	None
ENCFF437VRB	Myb	directAnnotation	gene is directly annotated	ENCFF437VRB	ENCFF437VRB	ENCFF437VRB	chip	2.0	Myb	0	None	None	1	None	None
ENCFF770IZC	Myb	directAnnotation	gene is directly annotated	ENCFF770IZC	ENCFF770IZC	ENCFF770IZC	chip	2.0	Myb	0	None	None	1	None	None
ENCFF107NKS	Myb	directAnnotation	gene is directly annotated	ENCFF107NKS	ENCFF107NKS	ENCFF107NKS	chip	2.0	Myb	0	None	None	1	None	None
ENCFF540KPG	ERR	directAnnotation	gene is directly annotated	ENCFF540KPG	ENCFF540KPG	ENCFF540KPG	chip	2.0	ERR	0	None	None	1	None	None
ENCFF651GUW	ERR	directAnnotation	gene is directly annotated	ENCFF651GUW	ENCFF651GUW	ENCFF651GUW	chip	2.0	ERR	0	None	None	1	None	None
ENCFF471UZQ	ERR	directAnnotation	gene is directly annotated	ENCFF471UZQ	ENCFF471UZQ	ENCFF471UZQ	chip	2.0	ERR	0	None	None	1	None	None
ENCFF491LHJ	cwo	directAnnotation	gene is directly annotated	ENCFF491LHJ	ENCFF491LHJ	ENCFF491LHJ	chip	2.0	cwo	0	None	None	1	None	None
ENCFF047LBC	cwo	directAnnotation	gene is directly annotated	ENCFF047LBC	ENCFF047LBC	ENCFF047LBC	chip	2.0	cwo	0	None	None	1	None	None
ENCFF954DGT	cwo	directAnnotation	gene is directly annotated	ENCFF954DGT	ENCFF954DGT	ENCFF954DGT	chip	2.0	cwo	0	None	None	1	None	None
ENCFF221ETS	cwo	directAnnotation	gene is directly annotated	ENCFF221ETS	ENCFF221ETS	ENCFF221ETS	chip	2.0	cwo	0	None	None	1	None	None
ENCFF439DJC	D	directAnnotation	gene is directly annotated	ENCFF439DJC	ENCFF439DJC	ENCFF439DJC	chip	2.0	D	0	None	None	1	None	None
ENCFF508ZHT	D	directAnnotation	gene is directly annotated	ENCFF508ZHT	ENCFF508ZHT	ENCFF508ZHT	chip	2.0	D	0	None	None	1	None	None
ENCFF435KVL	D	directAnnotation	gene is directly annotated	ENCFF435KVL	ENCFF435KVL	ENCFF435KVL	chip	2.0	D	0	None	None	1	None	None
ENCFF075GLT	D	directAnnotation	gene is directly annotated	ENCFF075GLT	ENCFF075GLT	ENCFF075GLT	chip	2.0	D	0	None	None	1	None	None
ENCFF336EAB	CG12071	directAnnotation	gene is directly annotated	ENCFF336EAB	ENCFF336EAB	ENCFF336EAB	chip	2.0	CG12071	0	None	None	1	None	None
ENCFF699LQI	CG12071	directAnnotation	gene is directly annotated	ENCFF699LQI	ENCFF699LQI	ENCFF699LQI	chip	2.0	CG12071	0	None	None	1	None	None
ENCFF839MYF	CG12071	directAnnotation	gene is directly annotated	ENCFF839MYF	ENCFF839MYF	ENCFF839MYF	chip	2.0	CG12071	0	None	None	1	None	None
ENCFF606ZSB	CG12071	directAnnotation	gene is directly annotated	ENCFF606ZSB	ENCFF606ZSB	ENCFF606ZSB	chip	2.0	CG12071	0	None	None	1	None	None
ENCFF209DVS	Fer3	directAnnotation	gene is directly annotated	ENCFF209DVS	ENCFF209DVS	ENCFF209DVS	chip	2.0	Fer3	0	None	None	1	None	None
ENCFF346EGO	Fer3	directAnnotation	gene is directly annotated	ENCFF346EGO	ENCFF346EGO	ENCFF346EGO	chip	2.0	Fer3	0	None	None	1	None	None
ENCFF283DZL	Fer3	directAnnotation	gene is directly annotated	ENCFF283DZL	ENCFF283DZL	ENCFF283DZL	chip	2.0	Fer3	0	None	None	1	None	None
ENCFF832VIR	CG12769	directAnnotation	gene is directly annotated	ENCFF832VIR	ENCFF832VIR	ENCFF832VIR	chip	2.0	CG12769	0	None	None	1	None	None
ENCFF518SMC	CG12769	directAnnotation	gene is directly annotated	ENCFF518SMC	ENCFF518SMC	ENCFF518SMC	chip	2.0	CG12769	0	None	None	1	None	None
ENCFF877DAW	CG12769	directAnnotation	gene is directly annotated	ENCFF877DAW	ENCFF877DAW	ENCFF877DAW	chip	2.0	CG12769	0	None	None	1	None	None
ENCFF575VSF	CG33213	directAnnotation	gene is directly annotated	ENCFF575VSF	ENCFF575VSF	ENCFF575VSF	chip	2.0	CG33213	0	None	None	1	None	None
ENCFF602IWG	CG33213	directAnnotation	gene is directly annotated	ENCFF602IWG	ENCFF602IWG	ENCFF602IWG	chip	2.0	CG33213	0	None	None	1	None	None
ENCFF946QRM	CG33213	directAnnotation	gene is directly annotated	ENCFF946QRM	ENCFF946QRM	ENCFF946QRM	chip	2.0	CG33213	0	None	None	1	None	None
ENCFF707EGF	CG33213	directAnnotation	gene is directly annotated	ENCFF707EGF	ENCFF707EGF	ENCFF707EGF	chip	2.0	CG33213	0	None	None	1	None	None
ENCFF932VYD	zf30C	directAnnotation	gene is directly annotated	ENCFF932VYD	ENCFF932VYD	ENCFF932VYD	chip	2.0	zf30C	0	None	None	1	None	None
ENCFF715ZAG	zf30C	directAnnotation	gene is directly annotated	ENCFF715ZAG	ENCFF715ZAG	ENCFF715ZAG	chip	2.0	zf30C	0	None	None	1	None	None
ENCFF271PKD	zf30C	directAnnotation	gene is directly annotated	ENCFF271PKD	ENCFF271PKD	ENCFF271PKD	chip	2.0	zf30C	0	None	None	1	None	None
ENCFF456QXI	zf30C	directAnnotation	gene is directly annotated	ENCFF456QXI	ENCFF456QXI	ENCFF456QXI	chip	2.0	zf30C	0	None	None	1	None	None
ENCFF839SIL	D19B	directAnnotation	gene is directly annotated	ENCFF839SIL	ENCFF839SIL	ENCFF839SIL	chip	2.0	D19B	0	None	None	1	None	None
ENCFF632UUO	D19B	directAnnotation	gene is directly annotated	ENCFF632UUO	ENCFF632UUO	ENCFF632UUO	chip	2.0	D19B	0	None	None	1	None	None
ENCFF056MZY	D19B	directAnnotation	gene is directly annotated	ENCFF056MZY	ENCFF056MZY	ENCFF056MZY	chip	2.0	D19B	0	None	None	1	None	None
ENCFF886QVL	toe	directAnnotation	gene is directly annotated	ENCFF886QVL	ENCFF886QVL	ENCFF886QVL	chip	2.0	toe	0	None	None	1	None	None
ENCFF150UPT	toe	directAnnotation	gene is directly annotated	ENCFF150UPT	ENCFF150UPT	ENCFF150UPT	chip	2.0	toe	0	None	None	1	None	None
ENCFF216FAM	toe	directAnnotation	gene is directly annotated	ENCFF216FAM	ENCFF216FAM	ENCFF216FAM	chip	2.0	toe	0	None	None	1	None	None
ENCFF033HQR	sv	directAnnotation	gene is directly annotated	ENCFF033HQR	ENCFF033HQR	ENCFF033HQR	chip	2.0	sv	0	None	None	1	None	None
ENCFF354UUO	sv	directAnnotation	gene is directly annotated	ENCFF354UUO	ENCFF354UUO	ENCFF354UUO	chip	2.0	sv	0	None	None	1	None	None
ENCFF650UBE	sv	directAnnotation	gene is directly annotated	ENCFF650UBE	ENCFF650UBE	ENCFF650UBE	chip	2.0	sv	0	None	None	1	None	None
ENCFF665MYI	sv	directAnnotation	gene is directly annotated	ENCFF665MYI	ENCFF665MYI	ENCFF665MYI	chip	2.0	sv	0	None	None	1	None	None
ENCFF612UNK	kay	directAnnotation	gene is directly annotated	ENCFF612UNK	ENCFF612UNK	ENCFF612UNK	chip	2.0	kay	0	None	None	1	None	None
ENCFF335LYP	kay	directAnnotation	gene is directly annotated	ENCFF335LYP	ENCFF335LYP	ENCFF335LYP	chip	2.0	kay	0	None	None	1	None	None
ENCFF899QVM	kay	directAnnotation	gene is directly annotated	ENCFF899QVM	ENCFF899QVM	ENCFF899QVM	chip	2.0	kay	0	None	None	1	None	None
ENCFF253DED	hng2	directAnnotation	gene is directly annotated	ENCFF253DED	ENCFF253DED	ENCFF253DED	chip	2.0	hng2	0	None	None	1	None	None
ENCFF018MHJ	hng2	directAnnotation	gene is directly annotated	ENCFF018MHJ	ENCFF018MHJ	ENCFF018MHJ	chip	2.0	hng2	0	None	None	1	None	None
ENCFF069HTO	hng2	directAnnotation	gene is directly annotated	ENCFF069HTO	ENCFF069HTO	ENCFF069HTO	chip	2.0	hng2	0	None	None	1	None	None
ENCFF325KZI	CG4318	directAnnotation	gene is directly annotated	ENCFF325KZI	ENCFF325KZI	ENCFF325KZI	chip	2.0	CG4318	0	None	None	1	None	None
ENCFF533OFG	CG4318	directAnnotation	gene is directly annotated	ENCFF533OFG	ENCFF533OFG	ENCFF533OFG	chip	2.0	CG4318	0	None	None	1	None	None
ENCFF321OQJ	CG4318	directAnnotation	gene is directly annotated	ENCFF321OQJ	ENCFF321OQJ	ENCFF321OQJ	chip	2.0	CG4318	0	None	None	1	None	None
ENCFF484WYE	CG4318	directAnnotation	gene is directly annotated	ENCFF484WYE	ENCFF484WYE	ENCFF484WYE	chip	2.0	CG4318	0	None	None	1	None	None
ENCFF583JRW	CG44002	directAnnotation	gene is directly annotated	ENCFF583JRW	ENCFF583JRW	ENCFF583JRW	chip	2.0	CG44002	0	None	None	1	None	None
ENCFF307LWI	CG44002	directAnnotation	gene is directly annotated	ENCFF307LWI	ENCFF307LWI	ENCFF307LWI	chip	2.0	CG44002	0	None	None	1	None	None
ENCFF374LFI	CG44002	directAnnotation	gene is directly annotated	ENCFF374LFI	ENCFF374LFI	ENCFF374LFI	chip	2.0	CG44002	0	None	None	1	None	None
ENCFF417CXX	CG44002	directAnnotation	gene is directly annotated	ENCFF417CXX	ENCFF417CXX	ENCFF417CXX	chip	2.0	CG44002	0	None	None	1	None	None
ENCFF543TGC	REPTOR	directAnnotation	gene is directly annotated	ENCFF543TGC	ENCFF543TGC	ENCFF543TGC	chip	2.0	REPTOR	0	None	None	1	None	None
ENCFF207CLK	REPTOR	directAnnotation	gene is directly annotated	ENCFF207CLK	ENCFF207CLK	ENCFF207CLK	chip	2.0	REPTOR	0	None	None	1	None	None
ENCFF338VHH	REPTOR	directAnnotation	gene is directly annotated	ENCFF338VHH	ENCFF338VHH	ENCFF338VHH	chip	2.0	REPTOR	0	None	None	1	None	None
ENCFF056JHZ	gcm2	directAnnotation	gene is directly annotated	ENCFF056JHZ	ENCFF056JHZ	ENCFF056JHZ	chip	2.0	gcm2	0	None	None	1	None	None
ENCFF562LLU	gcm2	directAnnotation	gene is directly annotated	ENCFF562LLU	ENCFF562LLU	ENCFF562LLU	chip	2.0	gcm2	0	None	None	1	None	None
ENCFF360RVN	gcm2	directAnnotation	gene is directly annotated	ENCFF360RVN	ENCFF360RVN	ENCFF360RVN	chip	2.0	gcm2	0	None	None	1	None	None
